clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,window_id
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,248,311,271,286,background,,0,1665
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,256,319,279,294,background,,0,1666
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,264,327,287,302,background,,0,1667
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,272,335,295,310,background,,0,1668
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,280,343,303,318,background,,0,1669
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,288,351,311,326,background,,0,1670
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,296,359,319,334,background,,0,1671
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,304,367,327,342,background,,0,1672
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,312,375,335,350,background,,0,1673
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,320,383,343,358,background,,0,1674
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,328,391,351,366,background,,0,1675
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,336,399,359,374,background,,0,1676
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,344,407,367,382,background,,0,1677
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,352,415,375,390,background,,0,1678
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,360,423,383,398,background,,0,1679
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,368,431,391,406,background,,0,1680
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,376,439,399,414,background,,0,1681
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,384,447,407,422,background,,0,1682
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,392,455,415,430,background,,0,1683
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,400,463,423,438,background,,0,1684
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,408,471,431,446,background,,0,1685
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,416,479,439,454,background,,0,1686
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,424,487,447,462,background,,0,1687
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,432,495,455,470,background,,0,1688
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,440,503,463,478,background,,0,1689
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,448,511,471,486,background,,0,1690
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,456,519,479,494,background,,0,1691
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,464,527,487,502,background,,0,1692
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,472,535,495,510,background,,0,1693
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,480,543,503,518,background,,0,1694
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,488,551,511,526,background,,0,1695
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,496,559,519,534,background,,0,1696
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,504,567,527,542,background,,0,1697
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,512,575,535,550,background,,0,1698
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,520,583,543,558,background,,0,1699
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,528,591,551,566,background,,0,1700
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,536,599,559,574,background,,0,1701
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,544,607,567,582,background,,0,1702
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,552,615,575,590,background,,0,1703
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,560,623,583,598,background,,0,1704
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,568,631,591,606,background,,0,1705
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,576,639,599,614,background,,0,1706
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,584,647,607,622,background,,0,1707
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,592,655,615,630,background,,0,1708
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,600,663,623,638,background,,0,1709
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,608,671,631,646,background,,0,1710
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,616,679,639,654,background,,0,1711
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,624,687,647,662,background,,0,1712
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,632,695,655,670,background,,0,1713
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,640,703,663,678,background,,0,1714
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,648,711,671,686,background,,0,1715
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,656,719,679,694,background,,0,1716
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,664,727,687,702,background,,0,1717
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,672,735,695,710,background,,0,1718
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,680,743,703,718,background,,0,1719
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,0,63,23,38,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0001,16,1720
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,8,71,31,46,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0001,16,1721
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,16,79,39,54,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0001,16,1722
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,24,87,47,62,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0001,10,1723
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,32,95,55,70,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,10,1724
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,40,103,63,78,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1725
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,48,111,71,86,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1726
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,56,119,79,94,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1727
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,64,127,87,102,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1728
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,72,135,95,110,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1729
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,80,143,103,118,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1730
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,88,151,111,126,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1731
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,96,159,119,134,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1732
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,104,167,127,142,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,16,1733
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,112,175,135,150,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0002,8,1734
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,120,183,143,158,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,15,1735
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,128,191,151,166,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1736
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,136,199,159,174,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1737
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,144,207,167,182,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1738
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,152,215,175,190,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1739
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,160,223,183,198,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1740
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,168,231,191,206,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1741
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,176,239,199,214,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,16,1742
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,184,247,207,222,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,13,1743
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,192,255,215,230,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0003,5,1744
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,200,263,223,238,background,,0,1745
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,208,271,231,246,background,,0,1746
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,216,279,239,254,background,,0,1747
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,224,287,247,262,background,,0,1748
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,232,295,255,270,background,,0,1749
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,240,303,263,278,background,,0,1750
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,248,311,271,286,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0005,1,1751
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,256,319,279,294,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0005,9,1752
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,264,327,287,302,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0005,15,1753
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,272,335,295,310,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0005,7,1754
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,280,343,303,318,background,,0,1755
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,288,351,311,326,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,6,1756
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,296,359,319,334,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,14,1757
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,304,367,327,342,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,1758
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,312,375,335,350,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,1759
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,320,383,343,358,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,1760
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,328,391,351,366,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,1761
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,336,399,359,374,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,16,1762
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,344,407,367,382,carry,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0006,8,1763
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,352,415,375,390,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,14,1764
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,360,423,383,398,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,16,1765
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,368,431,391,406,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,16,1766
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,376,439,399,414,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,16,1767
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,384,447,407,422,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,10,1768
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,392,455,415,430,turnover,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0007,2,1769
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,400,463,423,438,background,,0,1770
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,408,471,431,446,background,,0,1771
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,416,479,439,454,background,,0,1772
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,424,487,447,462,background,,0,1773
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,432,495,455,470,background,,0,1774
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,440,503,463,478,background,,0,1775
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,448,511,471,486,background,,0,1776
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,456,519,479,494,background,,0,1777
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,464,527,487,502,background,,0,1778
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,472,535,495,510,background,,0,1779
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,480,543,503,518,background,,0,1780
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,488,551,511,526,background,,0,1781
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,496,559,519,534,background,,0,1782
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,504,567,527,542,background,,0,1783
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,512,575,535,550,background,,0,1784
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,520,583,543,558,background,,0,1785
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,528,591,551,566,background,,0,1786
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,536,599,559,574,background,,0,1787
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,544,607,567,582,background,,0,1788
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,552,615,575,590,background,,0,1789
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,560,623,583,598,background,,0,1790
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,568,631,591,606,background,,0,1791
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,576,639,599,614,background,,0,1792
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,584,647,607,622,background,,0,1793
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,592,655,615,630,background,,0,1794
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,600,663,623,638,background,,0,1795
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,608,671,631,646,background,,0,1796
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,616,679,639,654,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0009,4,1797
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,624,687,647,662,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0009,12,1798
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,632,695,655,670,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0009,16,1799
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,640,703,663,678,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0009,8,1800
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,648,711,671,686,background,,0,1801
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,656,719,679,694,background,,0,1802
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,664,727,687,702,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0011,8,1803
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,672,735,695,710,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0011,16,1804
england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p,680,743,703,718,pass,england_epl__2016_2017__2016_10_02___18_30_Burnley_0___1_Arsenal__h1_720p__event_0011,16,1805
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,0,63,23,38,pass,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0001,16,1806
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,8,71,31,46,pass,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0001,15,1807
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,16,79,39,54,pass,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0001,7,1808
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,24,87,47,62,background,,0,1809
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,32,95,55,70,background,,0,1810
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,40,103,63,78,background,,0,1811
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,48,111,71,86,background,,0,1812
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,56,119,79,94,background,,0,1813
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,64,127,87,102,background,,0,1814
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,72,135,95,110,background,,0,1815
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,80,143,103,118,background,,0,1816
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,88,151,111,126,background,,0,1817
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,96,159,119,134,background,,0,1818
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,104,167,127,142,background,,0,1819
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,112,175,135,150,background,,0,1820
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,120,183,143,158,background,,0,1821
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,128,191,151,166,background,,0,1822
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,136,199,159,174,background,,0,1823
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,144,207,167,182,background,,0,1824
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,152,215,175,190,background,,0,1825
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,160,223,183,198,background,,0,1826
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,168,231,191,206,background,,0,1827
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,176,239,199,214,background,,0,1828
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,184,247,207,222,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,8,1829
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,192,255,215,230,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,1830
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,200,263,223,238,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,1831
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,208,271,231,246,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,1832
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,216,279,239,254,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,1833
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,224,287,247,262,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,16,1834
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,232,295,255,270,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,9,1835
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,240,303,263,278,turnover,england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p__event_0004,1,1836
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,248,311,271,286,background,,0,1837
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,256,319,279,294,background,,0,1838
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,264,327,287,302,background,,0,1839
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,272,335,295,310,background,,0,1840
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,280,343,303,318,background,,0,1841
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,288,351,311,326,background,,0,1842
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,296,359,319,334,background,,0,1843
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,304,367,327,342,background,,0,1844
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,312,375,335,350,background,,0,1845
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,320,383,343,358,background,,0,1846
england_epl__2016_2017__2016_10_22___17_00_Arsenal_0___0_Middlesbrough__h2_720p,328,391,351,366,background,,0,1847
