clip_id,start_frame,end_frame,label_start_frame,label_end_frame,target_class,event_id,event_overlap_frames,fps,source_video,window_id
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,576,639,599,614,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,767
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,592,655,615,630,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,768
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,608,671,631,646,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,769
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,624,687,647,662,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,770
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,640,703,663,678,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,771
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,656,719,679,694,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,772
england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p,672,735,695,710,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_03_20___19_00_Manchester_City_0___1_Manchester_United__h2_720p.mp4,773
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,0,63,23,38,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0007,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,774
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,16,79,39,54,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0007,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,775
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,32,95,55,70,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0008,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,776
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,48,111,71,86,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0008,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,777
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,64,127,87,102,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0008,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,778
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,80,143,103,118,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0008,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,779
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,96,159,119,134,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,780
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,112,175,135,150,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,781
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,128,191,151,166,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,782
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,144,207,167,182,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,783
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,160,223,183,198,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,784
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,176,239,199,214,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,785
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,192,255,215,230,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,786
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,208,271,231,246,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,787
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,224,287,247,262,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,788
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,240,303,263,278,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,789
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,256,319,279,294,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0009,1,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,790
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,272,335,295,310,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,791
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,288,351,311,326,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,792
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,304,367,327,342,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0011,2,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,793
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,320,383,343,358,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0011,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,794
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,336,399,359,374,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0011,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,795
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,352,415,375,390,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0011,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,796
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,368,431,391,406,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0011,8,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,797
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,384,447,407,422,turnover,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0001,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,798
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,400,463,423,438,turnover,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0001,13,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,799
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,416,479,439,454,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,12,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,800
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,432,495,455,470,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,801
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,448,511,471,486,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,802
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,464,527,487,502,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,803
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,480,543,503,518,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,804
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,496,559,519,534,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,805
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,512,575,535,550,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,806
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,528,591,551,566,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0002,4,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,807
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,544,607,567,582,turnover,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0003,13,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,808
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,560,623,583,598,turnover,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0003,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,809
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,576,639,599,614,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0004,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,810
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,592,655,615,630,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,811
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,608,671,631,646,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,812
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,624,687,647,662,carry,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0004,13,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,813
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,640,703,663,678,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0005,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,814
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,656,719,679,694,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0005,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,815
england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p,672,735,695,710,pass,england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p__event_0005,3,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2015_2016__2016_04_23___17_00_Bournemouth_1___4_Chelsea__h1_720p.mp4,816
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,0,63,23,38,pass,england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p__event_0001,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,817
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,16,79,39,54,pass,england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p__event_0001,9,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,818
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,32,95,55,70,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,819
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,48,111,71,86,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,820
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,64,127,87,102,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,821
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,80,143,103,118,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,822
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,96,159,119,134,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,823
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,112,175,135,150,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,824
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,128,191,151,166,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,825
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,144,207,167,182,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,826
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,160,223,183,198,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,827
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,176,239,199,214,pass,england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p__event_0004,1,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,828
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,192,255,215,230,pass,england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,829
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,208,271,231,246,pass,england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p__event_0004,16,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,830
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,224,287,247,262,pass,england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p__event_0004,11,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,831
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,240,303,263,278,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,832
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,256,319,279,294,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,833
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,272,335,295,310,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,834
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,288,351,311,326,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,835
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,304,367,327,342,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,836
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,320,383,343,358,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,837
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,336,399,359,374,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,838
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,352,415,375,390,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,839
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,368,431,391,406,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,840
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,384,447,407,422,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,841
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,400,463,423,438,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,842
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,416,479,439,454,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,843
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,432,495,455,470,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,844
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,448,511,471,486,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,845
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,464,527,487,502,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,846
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,480,543,503,518,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,847
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,496,559,519,534,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,848
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,512,575,535,550,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,849
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,528,591,551,566,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,850
england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p,544,607,567,582,background,,0,25.000000,temporal_module\data\gold_event_project\cvat_uploads\england_epl__2016_2017__2016_10_01___14_30_Swansea_1___2_Liverpool__h1_720p.mp4,851
